28-01-2018 22:00,30381
28-01-2018 23:00,26849
29-01-2018 00:00,10403
29-01-2018 01:00,3666
29-01-2018 02:00,4739
29-01-2018 03:00,2201
29-01-2018 04:00,533
29-01-2018 05:00,1612
29-01-2018 06:00,29
29-01-2018 07:00,4201
29-01-2018 08:00,16340
29-01-2018 09:00,36443
29-01-2018 10:00,75336
29-01-2018 11:00,142767
29-01-2018 12:00,176340
29-01-2018 13:00,110451
29-01-2018 14:00,107952
29-01-2018 15:00,142885
29-01-2018 16:00,115586
29-01-2018 17:00,109929
29-01-2018 18:00,75136
29-01-2018 19:00,37142
29-01-2018 20:00,23103
29-01-2018 21:00,24972
29-01-2018 22:00,23664
29-01-2018 23:00,12028
30-01-2018 00:00,11919
30-01-2018 01:00,17392
30-01-2018 02:00,896
30-01-2018 03:00,10882
30-01-2018 04:00,80
30-01-2018 05:00,197
30-01-2018 06:00,11
30-01-2018 07:00,9596
30-01-2018 08:00,33639
30-01-2018 09:00,53170
30-01-2018 10:00,109010
30-01-2018 11:00,165217
30-01-2018 12:00,172885
30-01-2018 13:00,91448
30-01-2018 14:00,107122
30-01-2018 15:00,152201
30-01-2018 16:00,166064
30-01-2018 17:00,99758
30-01-2018 18:00,69702
30-01-2018 19:00,44224
30-01-2018 20:00,21177
30-01-2018 21:00,35194
30-01-2018 22:00,17990
30-01-2018 23:00,2233
31-01-2018 00:00,6126
31-01-2018 01:00,8004
31-01-2018 02:00,849
31-01-2018 03:00,18965
31-01-2018 04:00,298
31-01-2018 05:00,909
31-01-2018 06:00,19699
31-01-2018 07:00,1006
31-01-2018 08:00,35999
31-01-2018 09:00,51195
31-01-2018 10:00,136442
31-01-2018 11:00,158545
31-01-2018 12:00,158096
31-01-2018 13:00,90766
31-01-2018 14:00,96980
31-01-2018 15:00,120432
31-01-2018 16:00,144430
31-01-2018 17:00,233978
31-01-2018 18:00,70285
31-01-2018 19:00,47706
31-01-2018 20:00,26972
31-01-2018 21:00,18294
31-01-2018 22:00,31640
31-01-2018 23:00,9999
01-02-2018 00:00,22510
01-02-2018 01:00,2219
01-02-2018 02:00,471
01-02-2018 03:00,1154
01-02-2018 04:00,124
01-02-2018 05:00,379
01-02-2018 06:00,7275
01-02-2018 07:00,1330
01-02-2018 08:00,16183
01-02-2018 09:00,64299
01-02-2018 10:00,104540
01-02-2018 11:00,193985
01-02-2018 12:00,164881
01-02-2018 13:00,110106
01-02-2018 14:00,109745
01-02-2018 15:00,125873
01-02-2018 16:00,141869
01-02-2018 17:00,203365
01-02-2018 18:00,58409
01-02-2018 19:00,34187
01-02-2018 20:00,21720
01-02-2018 21:00,26649
01-02-2018 22:00,26341
01-02-2018 23:00,21052
02-02-2018 00:00,4496
02-02-2018 01:00,32760
02-02-2018 02:00,662
02-02-2018 03:00,2708
02-02-2018 04:00,412
02-02-2018 05:00,5383
02-02-2018 06:00,11536
02-02-2018 07:00,30258
02-02-2018 08:00,9945
02-02-2018 09:00,26502
02-02-2018 10:00,108715
02-02-2018 11:00,183505
02-02-2018 12:00,132848
02-02-2018 13:00,117026
02-02-2018 14:00,97321
02-02-2018 15:00,86650
02-02-2018 16:00,92747
02-02-2018 17:00,44730
02-02-2018 18:00,57369
02-02-2018 19:00,22761
02-02-2018 20:00,14746
02-02-2018 21:00,26690
02-02-2018 22:00,15214
02-02-2018 23:00,7862
03-02-2018 00:00,9070
03-02-2018 01:00,726
03-02-2018 02:00,4676
03-02-2018 03:00,3093
03-02-2018 04:00,996
03-02-2018 05:00,202
03-02-2018 06:00,260
03-02-2018 07:00,2678
03-02-2018 08:00,6157
03-02-2018 09:00,520
03-02-2018 10:00,11941
03-02-2018 11:00,36128
03-02-2018 12:00,11234
03-02-2018 13:00,30340
03-02-2018 14:00,7422
03-02-2018 15:00,15193
03-02-2018 16:00,34334
03-02-2018 17:00,7360
03-02-2018 18:00,11875
03-02-2018 19:00,9012
03-02-2018 20:00,9221
03-02-2018 21:00,17261
03-02-2018 22:00,15890
03-02-2018 23:00,10783
04-02-2018 00:00,6444
04-02-2018 01:00,7752
04-02-2018 02:00,1091
04-02-2018 03:00,1315
04-02-2018 04:00,290
04-02-2018 05:00,197
04-02-2018 06:00,61
04-02-2018 07:00,1270
04-02-2018 08:00,2160
04-02-2018 09:00,602
04-02-2018 10:00,5187
04-02-2018 11:00,13858
04-02-2018 12:00,8319
04-02-2018 13:00,13608
04-02-2018 14:00,16011
04-02-2018 15:00,14278
